102.000000	8.874783	9.072997	-0.213174	4.196168	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.056537	0.000000
102.000000	-44.826441	-40.476937	-48.001616	-42.735837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.056537	0.000000
103.000000	-69.509781	-56.502409	-66.850712	-62.837799	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.057315	0.000000
103.000000	-2.771266	-0.370250	-4.944148	-2.116783	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.057315	0.000000
104.000000	7.154429	8.841123	5.609850	8.695267	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.069617	0.000000
104.000000	-45.649219	-40.256283	-46.857207	-44.530989	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.069617	0.000000
105.000000	-74.293113	-62.549827	-62.317953	-66.600138	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.085300	0.000000
105.000000	-0.377730	-1.002293	-6.634583	-1.353844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.085300	0.000000
106.000000	5.924002	8.115583	3.496806	2.602970	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.086024	0.000000
106.000000	-45.024656	-35.125140	-40.245063	-42.167372	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.086024	0.000000
107.000000	-71.776160	-61.569973	-66.555260	-65.526787	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.099639	0.000000
107.000000	-4.659915	-1.918569	-5.224640	-1.877430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.099639	0.000000
108.000000	4.409342	3.257453	-1.144409	2.898422	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.115292	0.000000
108.000000	-49.680831	-41.595167	-44.100900	-44.478630	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.115292	0.000000
109.000000	-66.652497	-57.646818	-63.301547	-65.313613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.116031	0.000000
109.000000	-0.863917	-0.613344	-4.738453	-2.288819	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.116031	0.000000
110.000000	11.784425	13.594536	3.010619	7.464840	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.146024	0.000000
110.000000	-49.359200	-42.836814	-45.032135	-46.172805	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.146024	0.000000
111.000000	-67.501454	-55.631012	-63.795213	-62.273074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.146748	0.000000
111.000000	0.691881	-1.929788	0.239354	-7.274105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.146748	0.000000
112.000000	9.671381	3.762339	4.499100	8.609250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.147509	0.000000
112.000000	-41.950458	-39.343748	-46.090527	-39.699038	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.147509	0.000000
113.000000	-67.811866	-57.242909	-63.148211	-62.770481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.159695	0.000000
113.000000	-3.010619	-2.243940	-5.198461	-0.067318	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.159695	0.000000
114.000000	9.993013	8.134282	2.846064	6.372790	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.175317	0.000000
114.000000	-50.282955	-43.558615	-47.377053	-45.308888	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.175317	0.000000
115.000000	-66.502901	-59.397091	-61.925263	-62.295514	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.176056	0.000000
115.000000	-0.355290	-0.007480	-6.137176	-1.058392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1627846579.176056	0.000000
